"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"sRNA24",30.5781372189086,0.0101224695739456,0.214259893938394,0.944153210828427,0.961589380817255
"sRNA109",1.39882869907332,0.0033244721744031,0.280281696511807,0.946145553580302,0.961589380817255
"sRNA2",99.0629602152298,0.00928061751657806,0.190052467289355,0.946158957412942,0.961589380817255
"sRNA74",30.2658463913699,-0.00854452336363549,0.217115483968661,0.950451720908242,0.961589380817255
"sRNA108",0.735366935577487,-0.00274705620858984,0.282186284619581,0.95382399268059,0.961589380817255
"sRNA51",3.60802141695675,0.00502034573823862,0.269357805278091,0.95539791110308,0.961589380817255
"sRNA22",16.5778329777023,0.00634438291125105,0.243164463770057,0.961589380817255,0.961589380817255
"sRNA39",0,NA,NA,NA,NA
"sRNA44",0,NA,NA,NA,NA
"sRNA53",0,NA,NA,NA,NA
"sRNA67",0,NA,NA,NA,NA
