"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"gene-ACX60_RS05915",48602.4471334342,-0.50899742909012,0.0845875552314256,4.65699206349696e-10,8.67962628915541e-09
"gene-ACX60_RS17340",2661.56711234842,-0.488310443635048,0.0808628417709517,5.29705284524243e-10,9.819482908815e-09
"gene-ACX60_RS01810",911.710117193241,-0.532430426481474,0.0890747531306371,5.5361941138734e-10,1.02079129971313e-08
"gene-ACX60_RS15690",933.42477289979,0.792159242449374,0.135651722886945,6.68518005712724e-10,1.22609047005185e-08
"gene-ACX60_RS14290",18806.0834213595,-0.500691505484237,0.0838841091010719,6.72452777581857e-10,1.22678157518637e-08
"gene-ACX60_RS06720",5112.4251050241,-0.792594851283635,0.135945030180869,6.91368031600364e-10,1.25271582970658e-08
"gene-ACX60_RS03965",4227.59506080456,-0.544542754061728,0.0920229995157607,6.93934812859502e-10,1.25271582970658e-08
"gene-ACX60_RS02195",166545.437973666,-0.536108248628981,0.0907686399514653,8.32112932309893e-10,1.49433614093985e-08
"gene-ACX60_RS03170",1909.70749085854,-0.540949542231905,0.0919321032670519,9.41067436565681e-10,1.68124379340853e-08
"gene-ACX60_RS11200",981.562888381814,0.734622917645672,0.126685490132036,9.60998319000775e-10,1.70800113603849e-08
"gene-ACX60_RS17400",847.174198601612,0.592034294053289,0.101415060862224,1.10120160936381e-09,1.94715033286483e-08
"gene-ACX60_RS14730",194.208730436364,0.985956211530887,0.172685994169819,1.11454320262237e-09,1.96068620542956e-08
"gene-ACX60_RS03190",1635.35356785206,0.553672730788003,0.0948794771709979,1.17790172246e-09,2.06162697413303e-08
"gene-ACX60_RS02140",55912.711049833,-0.553099123516016,0.0953503001002825,1.32123073732232e-09,2.30080989004412e-08
"gene-ACX60_RS16330",238.454923765919,0.834129587390486,0.146210335985702,1.34224949040836e-09,2.32566645373267e-08
"gene-ACX60_RS17295",1071.57190293386,-0.593198911124329,0.102330418062145,1.38080561186871e-09,2.38050887486166e-08
"gene-ACX60_RS00815",35091.7326127471,-0.62626317637401,0.106785076732134,1.45331403376233e-09,2.49304815343906e-08
"gene-ACX60_RS01570",8523.8925025612,-0.553608691900156,0.0958177413224867,1.69415492990707e-09,2.89180504867306e-08
"gene-ACX60_RS04355",1305.92807135703,0.756248540188972,0.1334117826479,1.96145054588349e-09,3.33156723261393e-08
"gene-ACX60_RS02275",9525.50893117835,0.814861654754749,0.14429212185717,1.99780533902318e-09,3.37668274948624e-08
"gene-ACX60_RS01025",482.96956015929,-0.721851332783362,0.127382181173632,2.06626369384291e-09,3.47535473969285e-08
"gene-ACX60_RS12220",693.065878494455,0.77598531871863,0.137331865898185,2.11382365294712e-09,3.53808929871925e-08
"gene-ACX60_RS12315",1585.52409961225,0.654507307392504,0.115145223400448,2.27960629128789e-09,3.79714130065731e-08
"gene-ACX60_RS11810",263.303132880472,2.26164771917487,0.413889755395697,2.37335414763345e-09,3.93429091396161e-08
"gene-ACX60_RS09890",420.19132622452,0.621593597807609,0.109345884801534,2.50076780034702e-09,4.1256686007639e-08
"gene-ACX60_RS02270",872.467938984803,1.00494030313015,0.180960676228367,2.58027779634353e-09,4.23657040085356e-08
"gene-ACX60_RS12135",4289.16528493661,-0.808512894720585,0.145070422754536,2.99572095635759e-09,4.89537718365923e-08
"gene-ACX60_RS16540",894.215819655192,0.654184454455025,0.116401539810554,3.28941089929656e-09,5.3499475381012e-08
"gene-ACX60_RS01830",3249.53590350154,-0.508070151041427,0.0897935843271253,4.05786223437114e-09,6.56878356061582e-08
"gene-ACX60_RS11975",960.136553264826,0.526238454213468,0.0938860625496368,5.27079987583997e-09,8.49239157565244e-08
"gene-ACX60_RS13725",11775.4638736987,0.46981466853694,0.0836025038047152,5.81066678105885e-09,9.31868793539112e-08
"gene-ACX60_RS16055",1733.39942494301,0.63889793376384,0.11585161819341,6.43184659993732e-09,1.02671329058259e-07
"gene-ACX60_RS08470",343.233100719462,0.65160731099414,0.118425894822168,6.61278700418348e-09,1.05073223919008e-07
"gene-ACX60_RS17915",649.173416670282,0.726192455297668,0.133219387494058,6.65422202075089e-09,1.05246594163069e-07
"gene-ACX60_RS15275",461.513806723139,-0.683251387050111,0.124788430378346,6.89929535367362e-09,1.0862452228067e-07
"gene-ACX60_RS12250",355.534951282493,0.682880832378612,0.124713706538287,7.00426030702971e-09,1.09775861539266e-07
"gene-ACX60_RS15665",1857.0930494402,0.489902212805226,0.0880273295530895,7.45060891692468e-09,1.16242984369033e-07
"gene-ACX60_RS02405",636.362769952212,0.70305035038996,0.129022304701125,7.87464495445118e-09,1.22305296409674e-07
"gene-ACX60_RS09250",513.617470334988,0.675020502640358,0.123669313924464,7.919984008906e-09,1.22457869339497e-07
"gene-ACX60_RS11170",373.735727896127,-1.08310399929587,0.203356046515745,8.13441887978737e-09,1.25056602959076e-07
"gene-ACX60_RS13565",291.149792394752,-0.753897143542337,0.139211423744299,8.16059619077499e-09,1.25056602959076e-07
"gene-ACX60_RS03195",12879.3034635374,0.568144782465282,0.104612257327654,8.60255355258748e-09,1.31246038271335e-07
"gene-ACX60_RS11805",279.831453364436,2.09717238703571,0.401469765249638,9.15643816406104e-09,1.39081051936927e-07
"gene-ACX60_RS02130",67107.447267609,-0.61145967715881,0.112105191377566,9.29419439466198e-09,1.40554308214011e-07
"gene-ACX60_RS02225",26124.9827549935,-0.516279700817655,0.0947717412602181,1.29842696200371e-08,1.9550114257593e-07
