"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ACX60_RS15665",1838.80054607769,0.465229887315418,0.0898906908997096,5.16340267602602e-08,1.05466663692248e-06
"ACX60_RS13455",1151.09191120761,-0.62152908438307,0.123140990366178,5.90847366570828e-08,1.19911715548926e-06
"ACX60_RS04590",2954.96980639446,0.464839573837368,0.0903848385399547,6.10456523612586e-08,1.22765362807138e-06
"ACX60_RS14465",101.621811546171,1.37893579188414,0.281925691966619,6.12663528854319e-08,1.22765362807138e-06
"ACX60_RS17730",1428.52439399826,-0.549413857390275,0.108297410624438,6.54347102333847e-08,1.30293265785469e-06
"ACX60_RS04495",3453.81920543472,0.532089844390808,0.104408698084125,6.78318403958527e-08,1.34222254183294e-06
"ACX60_RS11370",178.696127561296,0.799119653286733,0.161490321446798,7.33815789054224e-08,1.44301912307185e-06
"ACX60_RS17820",5471.93587633888,0.428791864706846,0.0835277222482583,7.39606755504613e-08,1.44542900489358e-06
"ACX60_RS17435",575.900116704313,0.536739680519503,0.106110177085477,7.47879877235392e-08,1.45263048547684e-06
"ACX60_RS17320",21553.3192439956,-0.482581449198444,0.0949221536742655,8.40432071111063e-08,1.61469361492664e-06
"ACX60_RS11860",30.8443925026778,-1.80099656049466,0.372583547280699,8.42291460810067e-08,1.61469361492664e-06
"ACX60_RS00800",1050.33067019963,0.446215654624,0.0875967366834067,8.46617625008912e-08,1.61469361492664e-06
"ACX60_RS08645",275.64935565714,0.978284966336739,0.200970564451499,8.61863854951193e-08,1.63392872142244e-06
"ACX60_RS02915",193.679280918867,-0.897854447809341,0.185661400419417,1.1094541527665e-07,2.09079276646354e-06
"ACX60_RS05160",641.177387067078,0.536927561691558,0.107881886087965,1.13409019534111e-07,2.12457370322482e-06
"ACX60_RS06605",382.298676477237,0.691863377042806,0.141291613407552,1.15483643731888e-07,2.15071303561857e-06
"ACX60_RS13005",2733.55290376833,-0.593391345623832,0.120472087408596,1.23141486657327e-07,2.27991781729296e-06
"ACX60_RS06765",640.146391359882,0.571480667281912,0.116200677204423,1.39045197343753e-07,2.55940171389722e-06
"ACX60_RS01240",1687.67328356469,0.68917352678479,0.141998757190138,1.41755938918828e-07,2.59421562206363e-06
"ACX60_RS08990",101.314196711704,-0.927561259677307,0.194207129284704,1.44753482190939e-07,2.63384784262364e-06
"ACX60_RS12010",78.8784483747623,1.09121548602625,0.229655517927396,1.4694323725649e-07,2.65841308088028e-06
"ACX60_RS15105",1137.78329563707,0.508003946162934,0.103154894486908,1.63700439829334e-07,2.94474768465723e-06
"ACX60_RS15685",413.121727379743,0.771067896949979,0.16279084607073,2.14988420478521e-07,3.84549909172315e-06
"ACX60_RS07725",15178.8274667447,-0.527372334812293,0.109694505285542,2.69093654419466e-07,4.78623881961814e-06
"ACX60_RS02390",795.968232225833,0.470942748012033,0.0971230126079394,2.71487989725872e-07,4.80184902498386e-06
"ACX60_RS14320",293.444717190286,-0.64521996644323,0.136613316236311,2.92122288786531e-07,5.11986350171686e-06
"ACX60_RS03460",40.6800703115518,1.5398359599324,0.337200348007934,2.92702240622474e-07,5.11986350171686e-06
"ACX60_RS14190",296.326304243353,0.673387070424917,0.143037246718425,2.9796886498264e-07,5.18334849744527e-06
"ACX60_RS03050",446.469449985395,0.526594856904124,0.11040620174204,3.00024670570656e-07,5.19059074877976e-06
"ACX60_RS01590",244.070749226053,0.6591543938875,0.140057209230564,3.17109106830453e-07,5.45634474035443e-06
"ACX60_RS11245",263.860981270289,-0.642308070383386,0.136768599750348,3.45742738535318e-07,5.91687302812333e-06
"ACX60_RS04585",3887.54978116199,0.598771687921603,0.127531838279256,3.54508902406191e-07,6.03427518826882e-06
"ACX60_RS01495",2581.55359491455,0.367637160242781,0.0757894773520775,4.03885429224116e-07,6.83797470012594e-06
"ACX60_RS07730",4707.34865060334,-0.560200531963489,0.119508979966946,4.31930051750421e-07,7.2738858714991e-06
"ACX60_RS04300",195.837196747794,-0.722599398170614,0.15693381810835,4.48233013210273e-07,7.5084958720832e-06
"ACX60_RS17325",21125.3556280392,-0.430641115163849,0.0904446051785478,4.51816875029593e-07,7.52869592812469e-06
"ACX60_RS17825",1507.32144779594,0.461140129874615,0.0971325564093561,4.64687395866903e-07,7.70261934719693e-06
"ACX60_RS00565",858.638046356567,0.476091571324714,0.0996094130517389,4.68483099563026e-07,7.72509111050281e-06
"ACX60_RS07985",1220.36164250339,0.579933282736967,0.12495030438475,5.08745385460282e-07,8.34553311071115e-06
"ACX60_RS17855",861.389937717287,0.577214807739699,0.124461454382,5.37321055611097e-07,8.76885805188006e-06
